word1,word2,cos_dist,edit_dist
cup,ray,0.5027012684513854,3
cup,inc,0.4750876373416031,3
cup,gun,0.5419570346319197,2
cup,ret,0.535728130132499,3
cup,kim,0.4762961905375659,3
cup,bus,0.5056826126481995,2
cup,die,0.44817528539025286,3
cup,ben,0.5000073327599774,3
cup,sex,0.45394950311766624,3
cup,gas,0.5141562293137423,3
cup,yet,0.5189840143245835,3
cup,jan,0.4931970170646721,3
cup,web,0.450804786324965,3
cup,fox,0.46245692646572634,3
cup,sam,0.5385329557586169,3
cup,let,0.5091372429552685,3
cup,pay,0.5010723668088201,3
cup,job,0.5044323002278571,3
cup,ali,0.44619042860776004,3
cup,bad,0.5391937075013499,3
cup,max,0.47210581549478636,3
cup,tax,0.49269561123363803,3
cup,les,0.5212206785665912,3
cup,nfl,0.5112253726373667,3
cup,dan,0.4721526156018203,3
cup,say,0.48841171761358104,3
cup,ltd,0.4932011459633684,3
cup,mrs,0.4726681311676669,3
cup,tim,0.49577619416915397,3
cup,etc,0.5067610267113105,3
cup,sri,0.49015293434980944,3
cup,eye,0.5216295331404093,3
cup,pts,0.5045792042478161,3
cup,mar,0.46542213448644276,3
cup,www,0.4851887731906461,3
cup,nhl,0.5027983219229122,3
cup,why,0.4964209561689549,3
cup,dvd,0.5061407650636515,3
cup,sub,0.513718425675611,2
cup,sky,0.478854764894059,3
cup,alt,0.5151116753514051,3
cup,dog,0.4810184026624037,3
cup,las,0.45044657614568506,3
cup,aid,0.4749305243422687,3
cup,pan,0.5568231820781214,3
cup,lot,0.508161205569518,3
cup,leg,0.48146959745662776,3
cup,abc,0.42896195538012194,3
cup,und,0.5099614243844628,3
cup,dam,0.49243055738688024,3
cup,mix,0.49376267786549866,3
cup,org,0.5081284799288726,3
cup,rio,0.48989207547032076,3
cup,net,0.4290196910938777,3
cup,ian,0.46722897985867184,3
cup,roy,0.4882863697597599,3
cup,ann,0.5021971213153129,3
cup,yes,0.5047202256466342,3
cup,arm,0.4990866265399194,3
cup,try,0.5204461376423439,3
cup,nov,0.4976229815225628,3
cup,row,0.5157223371104735,3
cup,bit,0.4869635153517078,3
cup,hip,0.4673717029137443,2
cup,ken,0.4861284527242308,3
cup,gay,0.5118804275229014,3
cup,guy,0.4967829339469607,2
cup,ceo,0.507786258805057,2
cup,nba,0.5072814223279152,3
cup,dry,0.4905753265575228,3
cup,cbs,0.5044088123273645,2
cup,fan,0.4919700097876738,3
cup,nor,0.5102438546132176,3
cup,cat,0.5032190193388821,2
cup,jay,0.4989250248598148,3
cup,min,0.48519960685002317,3
cup,tie,0.4888263189008959,3
cup,fly,0.4486529563655899,3
cup,hop,0.4810407739819036,2
cup,nbc,0.5025854344072431,3
cup,lap,0.5288186993595803,2
cup,ref,0.5072520936491243,3
cup,oak,0.5075626644663809,3
cup,svg,0.5226614297395075,3
cup,jun,0.4891320427579955,2
cup,ron,0.4673150245658849,3
cup,raf,0.49776963434437893,3
cup,dna,0.5304591813628792,3
cup,oct,0.5180049615300553,3
cup,mac,0.48187269285766543,3
cup,sur,0.4770894228977043,2
cup,dec,0.4848708592460793,3
cup,duo,0.5039836073704695,2
cup,são,0.5004299271766002,3
cup,jon,0.47900909922863444,3
cup,han,0.5052259752029913,3
cup,ago,0.4272151827505495,3
cup,pos,0.5351309204809398,3
cup,ban,0.5351446423784553,3
cup,leo,0.5043238922300018,3
cup,rob,0.4941777784506388,3
cup,tag,0.5042847530283373,3
cup,feb,0.5107173684580064,3
cup,pat,0.48110858698619374,3
cup,ibn,0.5066168015402084,3
cup,ill,0.5126326083550865,3
cup,ted,0.5013976866578111,3
cup,den,0.48744473721782267,3
cup,abu,0.5483590745966223,3
cup,gap,0.5068312062831735,2
cup,buy,0.524517513176711,2
cup,cap,0.526800525856879,1
cup,apr,0.5300657516071433,3
cup,lay,0.4990045164941428,3
cup,rev,0.484186048718508,3
cup,liu,0.49945070991595564,3
cup,fee,0.48676931781350097,3
cup,bin,0.4693368520771557,3
cup,aug,0.5060953020082563,2
cup,jin,0.4828325717886002,3
cup,gen,0.4901083884720625,3
cup,add,0.5431161778665284,3
cup,bed,0.47418959658565385,3
cup,fun,0.5091160266153079,2
cup,phd,0.542186025897162,3
cup,das,0.5073077934133443,3
cup,chi,0.5109845992179732,2
cup,sep,0.4866004743558444,2
cup,ram,0.5033417845845507,3
cup,née,0.5258439212962597,3
cup,fit,0.531092391585458,3
cup,col,0.49168261408669056,2
cup,hat,0.5007412101177967,3
cup,afc,0.5268206815957825,3
cup,lab,0.492701416639974,3
cup,aim,0.4752434026089418,3
cup,dnf,0.47015465597843276,3
cup,bid,0.49385681576268536,3
cup,sox,0.4853732264280294,3
cup,utc,0.5050881402705403,3
cup,raw,0.5061559131544717,3
cup,tea,0.5045943570994862,3
cup,kid,0.5153533673975201,3
cup,vii,0.5283500747932848,3
cup,inn,0.5151348072590698,3
cup,tko,0.48269362446442954,3
cup,png,0.5077844626363847,3
cup,pen,0.5213023033910088,3
cup,sat,0.495040353987819,3
cup,amy,0.49962361935459854,3
cup,ski,0.4795519056843832,3
cup,lie,0.5020379746934174,3
cup,mtv,0.48317171369827283,3
cup,pit,0.5099062855076704,3
cup,con,0.5131780909563095,2
cup,eve,0.5083776170085308,3
cup,rpm,0.5440517699730447,3
cup,jet,0.51110661068822,3
cup,arc,0.5013401553882251,3
cup,bat,0.4930905895856249,3
cup,joy,0.5001513726447107,3
cup,neo,0.5036263056572616,3
cup,dos,0.4980389590570192,3
cup,uss,0.5205705367100001,3
cup,cox,0.5395107605340643,2
cup,jul,0.4658920236748231,2
cup,ana,0.49571727994002257,3
cup,sum,0.4789937695269646,2
cup,afl,0.474381242778144,3
cup,ufc,0.5566784057983741,3
cup,est,0.5054501584269093,3
cup,mhz,0.48386776051906366,3
cup,mlb,0.5140383888224656,3
cup,mad,0.47294338098923294,3
cup,ask,0.5008607659934481,3
cup,def,0.4625062835822563,3
cup,bce,0.516134852875411,3
cup,egg,0.5139749407048055,3
cup,hms,0.48040173175315404,3
cup,dem,0.4801476859895214,3
cup,rep,0.4883937026256727,2
cup,eat,0.4888145030495362,3
cup,dns,0.4860227440803342,3
cup,dnq,0.5197900364461006,3
cup,nsw,0.47419334691719295,3
cup,tip,0.4878897932474815,2
cup,itf,0.4733087854570245,3
cup,eds,0.5130592824854909,3
cup,cdp,0.48368385065258357,1
men,art,0.5002061496064649,3
men,air,0.5104544538020173,3
men,you,0.5023533462227905,3
men,law,0.49700699895157086,3
men,man,0.49463316030489357,1
men,win,0.4991646966152907,2
men,san,0.4777787620774019,2
men,red,0.5150865281277863,2
men,jpg,0.4884337404943765,3
men,non,0.5262085748465859,2
men,act,0.48427497967978705,3
men,run,0.5016811306757107,2
men,per,0.49505407805475954,2
men,how,0.48582238942302447,3
men,few,0.47987195581006115,2
men,sea,0.44813667126669054,2
men,big,0.5199558863644482,3
men,los,0.44819087513437483,3
men,car,0.5122567619954815,3
men,van,0.42327125062574256,2
men,bay,0.5119607493622718,3
men,low,0.4434821810203545,3
men,ten,0.4824196357267051,1
men,get,0.508198919422844,2
men,lee,0.44622285627093583,2
men,don,0.4916686023790775,2
men,via,0.4845726330189879,3
men,sir,0.5067318247407127,3
men,mid,0.47737331176087294,2
men,iii,0.5024720823784343,3
men,bar,0.44451004094382196,3
men,com,0.49468142898801104,3
men,our,0.4998848551137499,3
men,saw,0.4989026444349849,3
men,put,0.5079148167317814,3
men,too,0.4831248465938007,3
men,far,0.46803780428430297,3
men,hit,0.4989192844188023,3
men,tom,0.41897941047284615,3
men,joe,0.4842037668146396,3
men,met,0.5007352888515156,1
men,key,0.4813706533305826,2
men,god,0.5072874683770927,3
men,del,0.4865057763198031,2
men,era,0.48357192399469706,3
men,ice,0.5081588183088922,3
men,ran,0.5453996482033567,2
men,sun,0.416870058200293,2
men,oil,0.5022021472100131,3
men,von,0.49330398130165287,2
men,pre,0.49264173602663397,3
men,pro,0.45673050363248735,3
men,hot,0.5030978246735718,3
men,got,0.5059061699760465,3
men,des,0.5042942029182498,2
men,pop,0.400141004435803,3
men,bbc,0.49735918952745295,3
men,der,0.5188773397124187,2
men,usa,0.5153227768429898,3
men,boy,0.5035646792398973,3
men,vol,0.49950479357685174,3
men,bob,0.49015124417463685,3
men,cut,0.4739563911339779,3
men,jim,0.287633883173846,3
men,map,0.4831964510347636,2
men,box,0.48806885598658367,3
men,ray,0.46957998697605197,3
men,inc,0.5465069167838421,3
men,gun,0.5085040219860748,2
men,ret,0.4537657159858103,2
men,kim,0.4914098890882458,3
men,bus,0.503914900312241,3
men,die,0.49969382099867155,3
men,ben,0.4594788524015223,1
men,sex,0.5035665486175569,2
men,gas,0.4975299936820614,3
men,yet,0.4915066027457091,2
men,jan,0.5161239283847643,2
men,web,0.5011083157375638,2
men,fox,0.48625646286133606,3
men,sam,0.510592883543098,3
men,let,0.5045614226344132,2
men,pay,0.42314106211376235,3
men,job,0.4368554399620632,3
men,ali,0.49268826976774427,3
men,bad,0.38904468284690474,3
men,max,0.5040051688843648,2
men,tax,0.5002487026846087,3
men,les,0.5012112439659655,2
men,nfl,0.5288372380341948,3
men,dan,0.4896203674854399,2
men,say,0.4980038725783139,3
men,ltd,0.4654702215937073,3
men,mrs,0.4795252083194278,2
men,tim,0.49415974085898695,3
men,etc,0.5010637350352695,3
men,sri,0.4997180814934802,3
men,eye,0.4811249096647059,3
men,pts,0.4949370087052334,3
men,mar,0.4024961083905322,2
men,www,0.49196328389884203,3
men,nhl,0.518685301780123,3
men,why,0.5193654987221268,3
men,dvd,0.5072231189499679,3
men,sub,0.4960484774298929,3
men,sky,0.5115029986961872,3
men,alt,0.3124019644816246,3
men,dog,0.48845219998777956,3
men,las,0.4838952959929549,3
men,aid,0.46793547012624925,3
men,pan,0.5068396230106653,2
men,lot,0.49951261780441725,3
men,leg,0.45124460054696336,2
men,abc,0.48434873233757014,3
men,und,0.49071599086665607,3
men,dam,0.5001287208699062,3
men,mix,0.49997626125981787,2
men,org,0.5047334696380126,3
men,rio,0.38422755235437256,3
men,net,0.5131209171573836,2
men,ian,0.48319471970913896,2
men,roy,0.5010766643077065,3
men,ann,0.5530489261050513,2
men,yes,0.5071955612671506,2
men,arm,0.5045098381131615,3
men,try,0.5071665431709337,3
men,nov,0.3970065218218538,3
men,row,0.532567057066198,3
men,bit,0.42649328965847644,3
men,hip,0.46866458276938194,3
men,ken,0.49340042591796107,1
men,gay,0.498215883399855,3
men,guy,0.44708408115155185,3
men,ceo,0.5067324357125529,2
men,nba,0.44552408448346004,3
men,dry,0.5204388779369876,3
men,cbs,0.46093045348022943,3
men,fan,0.4986680416703606,2
men,nor,0.5083320740814221,3
men,cat,0.48964430015286353,3
men,jay,0.531003669759677,3
men,min,0.5089819068310937,1
men,tie,0.3767551656947816,3
men,fly,0.4897539017223672,3
men,hop,0.4643360759410817,3
men,nbc,0.49613476565806536,3
men,lap,0.5020423544354945,3
men,ref,0.24262623068962563,2
men,oak,0.5139455054084242,3
men,svg,0.2663044034786679,3
men,jun,0.48352876051987115,2
men,ron,0.5162528346564736,2
men,raf,0.501311134739844,3
men,dna,0.36052447633809703,3
men,oct,0.4597026921929255,3
men,mac,0.5177753950759677,2
men,sur,0.4629043630672254,3
men,dec,0.5112039736874376,2
men,duo,0.5037217025603685,3
men,são,0.496215787659509,3
men,jon,0.4920116665192471,2
men,han,0.49553691660497334,2
men,ago,0.5091003514707539,3
men,pos,0.4856294394361107,3
men,ban,0.2055949069577354,2
men,leo,0.5143855997930797,2
men,rob,0.504871580384668,3
men,tag,0.5082564179411764,3
men,feb,0.46099481995820324,2
men,pat,0.49400719098956947,3
men,ibn,0.497827957764751,2
men,ill,0.4939628768837415,3
men,ted,0.5025632445479076,2
men,den,0.5273990079188723,1
men,abu,0.5116417695123379,3
men,gap,0.4931406347826308,3
men,buy,0.5002944769762627,3
men,cap,0.47513429894497894,3
men,apr,0.48466519768307004,3
men,lay,0.5082902729456407,3
men,rev,0.4977737203958883,2
men,liu,0.5553123851125397,3
men,fee,0.3473424535932492,2
men,bin,0.48312458010160164,2
men,aug,0.5006667329783894,3
men,jin,0.5120659616637033,2
men,gen,0.5231919743525665,1
men,add,0.5082055315632118,3
men,bed,0.40500981272010883,2
men,fun,0.4804167459913009,2
men,phd,0.48445347002323735,3
men,das,0.4959431037385241,3
men,chi,0.495880551639852,3
men,sep,0.5105562986418544,2
men,ram,0.18262182369443192,3
men,née,0.4876527850778649,3
men,fit,0.4990909316610017,3
men,col,0.49356552839335655,3
men,hat,0.45995965593402854,3
men,afc,0.48563239422987337,3
men,lab,0.4994609629528064,3
men,aim,0.4748758020382613,3
men,dnf,0.49324381715216004,3
men,bid,0.4941863271764153,3
men,sox,0.4926537615906553,3
men,utc,0.4953446501683777,3
men,raw,0.5017293371067506,3
men,tea,0.4906479785754717,2
men,kid,0.5340023809309038,3
men,vii,0.4617978317516841,3
men,inn,0.24001769069808532,2
men,tko,0.5216052410270186,3
men,png,0.5163513406832285,3
men,pen,0.4721936667105978,1
men,sat,0.4976340832695081,3
men,amy,0.4214402679993968,3
men,ski,0.4933707541441126,3
men,lie,0.5007035883038491,3
men,mtv,0.5140901964890598,2
men,pit,0.5061498886680613,3
men,con,0.18095546698883203,2
men,eve,0.5012453310827047,3
men,rpm,0.5051784266075369,3
men,jet,0.4474717998408688,2
men,arc,0.5042271890475651,3
men,bat,0.5012339680177167,3
men,joy,0.5124764373388573,3
men,neo,0.4872373599269204,2
men,dos,0.5024804866488517,3
men,uss,0.4780193508825795,3
men,cox,0.5388019461090588,3
men,jul,0.37555143039636396,3
men,ana,0.42049349342059794,3
men,sum,0.5185057671934683,3
men,afl,0.4867191516006987,3
men,ufc,0.5117701160786887,3
men,est,0.5018701339338187,3
men,mhz,0.4931092702067713,2
men,mlb,0.2661091058762164,2
men,mad,0.5031397833559967,2
men,ask,0.4980909311935905,3
men,def,0.4712188876698873,2
men,bce,0.49759423314866547,3
men,egg,0.5007130858812513,3
men,hms,0.4696695762271226,3
men,dem,0.4591041158639272,2
men,rep,0.4908467607095657,2
men,eat,0.4907849840471893,3
men,dns,0.47209146655926215,3
men,dnq,0.4966751462572142,3
men,nsw,0.49578352537679793,3
men,tip,0.5035653365160038,3
men,itf,0.5287097251124171,3
men,eds,0.4859375501140216,3
men,cdp,0.49393931774385724,3
art,air,0.4810771976029251,2
art,you,0.4940236742197418,3
art,law,0.5012781868702751,3
art,man,0.5116729467703341,3
art,win,0.5039753594501499,3
art,san,0.485049429313977,3
art,red,0.48813505592676754,3
art,jpg,0.481974913092575,3
art,non,0.4968426627077883,3
art,act,0.5325049198386145,1
art,run,0.36033114749255235,3
art,per,0.4453298315456451,3
art,how,0.5073853151951073,3
art,few,0.47533027903955927,3
art,sea,0.5192049841345696,3
art,big,0.4810600021611614,3
art,los,0.47684426600647756,3
art,car,0.5079000970860716,2
art,van,0.5107800088122642,3
art,bay,0.48354152067680034,3
art,low,0.49887671647735066,3
art,ten,0.47065481607135784,3
art,get,0.49417660100945193,2
art,lee,0.5295096922433347,3
art,don,0.51565798601361,3
art,via,0.47524017070951263,3
art,sir,0.497292110682895,3
art,mid,0.5048546276635815,3
art,iii,0.4928772794484838,3
art,bar,0.48415318560414655,2
art,com,0.500088713082329,3
art,our,0.5030247548774464,3
art,saw,0.49441078804795935,3
art,put,0.4792399304568161,2
art,too,0.5222003927229499,3
art,far,0.4613937432305264,2
art,hit,0.49141262455589807,2
art,tom,0.5235233961011778,3
art,joe,0.4586175235736305,3
art,met,0.4802385095835281,2
art,key,0.5020874484025895,3
art,god,0.497283269520162,3
art,del,0.5195197147466846,3
art,era,0.5004473380963314,2
art,ice,0.505184488792942,3
art,ran,0.4657273197108346,3
art,sun,0.47997938572017274,3
art,oil,0.4406714087568915,3
art,von,0.4730736575097133,3
art,pre,0.46492154180481127,2
art,pro,0.4446429246000694,2
art,hot,0.4132873833349344,2
art,got,0.48569763972852587,2
art,des,0.47025160249651854,3
art,pop,0.5036994919207599,3
art,bbc,0.4794557015733574,3
art,der,0.5086873402051206,3
art,usa,0.47113184020928744,3
art,boy,0.4902774222512496,3
art,vol,0.5153888677043503,3
art,bob,0.4927806527286511,3
art,cut,0.5170462175308165,2
art,jim,0.5139597511885577,3
art,map,0.5290288647251123,3
art,box,0.5311975401986626,3
art,ray,0.48724619059987195,3
art,inc,0.47478196494992764,3
art,gun,0.48304172301744763,3
art,ret,0.494947033968554,2
art,kim,0.5255597276268746,3
art,bus,0.5046830208776766,3
art,die,0.5168143401422696,3
art,ben,0.43712404300920726,3
art,sex,0.5140821479172901,3
art,gas,0.5153013747276,3
art,yet,0.4830283391535266,2
art,jan,0.49068120491038436,3
art,web,0.5127119911534377,3
art,fox,0.5271285741236831,3
art,sam,0.4818846373510667,3
art,let,0.49467043948166345,2
art,pay,0.4995943996958051,3
art,job,0.48670002246932476,3
art,ali,0.5221882067130379,2
art,bad,0.47657608234002025,3
art,max,0.5052426424665775,3
art,tax,0.4986537644173509,3
art,les,0.5103810399234112,3
art,nfl,0.44872253663229755,3
art,dan,0.48379087628253126,3
art,say,0.48498252053919066,3
art,ltd,0.46159183831120065,3
art,mrs,0.5086663587797913,2
art,tim,0.4893617657959515,3
art,etc,0.5047518727057478,3
art,sri,0.51104258472669,2
art,eye,0.4689226290586609,3
art,pts,0.5148705337430756,3
art,mar,0.4797172894762516,2
art,www,0.5052657130530724,3
art,nhl,0.48557294300113774,3
art,why,0.5129244325691343,3
art,dvd,0.47152613169780533,3
art,sub,0.4850078704707884,3
art,sky,0.49488339643240054,3
art,alt,0.4953358978596407,1
art,dog,0.501274060881217,3
art,las,0.514775131873505,3
art,aid,0.5173879349628285,2
art,pan,0.48600898646956536,3
art,lot,0.4867677062216177,2
art,leg,0.4916663613066933,3
art,abc,0.4709956372019628,2
art,und,0.5210139638480892,3
art,dam,0.4869814935824074,3
art,mix,0.5007328321538771,3
art,org,0.45525463104661124,2
art,rio,0.4706086992939279,3
art,net,0.48092593791399296,2
art,ian,0.5194608166564889,3
art,roy,0.5051949159091861,3
art,ann,0.48761694814984635,2
art,yes,0.507391111946355,3
art,arm,0.5175179973402356,1
art,try,0.4853826139778954,2
art,nov,0.5224336479384156,3
art,row,0.5128008275786431,3
art,bit,0.5107452245411053,2
art,hip,0.49986901075522105,3
art,ken,0.504856085669819,3
art,gay,0.5243872040464608,3
art,guy,0.5242497798565264,3
art,ceo,0.480887740014895,3
art,nba,0.4899575759050263,3
art,dry,0.5300163521193733,2
art,cbs,0.5166138241240542,3
art,fan,0.5017048702604032,3
art,nor,0.4892036340516902,3
art,cat,0.4973971413496221,2
art,jay,0.4957959310103358,3
art,min,0.5038823605753356,3
art,tie,0.48478315730126686,3
art,fly,0.5157890650609309,3
art,hop,0.5012097305649568,3
art,nbc,0.5142218643103534,3
art,lap,0.4715326225896972,3
art,ref,0.5109769565417666,3
art,oak,0.4819937230474539,3
art,svg,0.48213728922360755,3
art,jun,0.515784361853149,3
art,ron,0.5184040475893824,3
art,raf,0.5071727772669521,3
art,dna,0.4881370339684107,3
art,oct,0.5145298282558746,2
art,mac,0.4793622406909205,3
art,sur,0.49360208140750894,3
art,dec,0.5141826484016645,3
art,duo,0.4899495186618731,3
art,são,0.4946880909919088,3
art,jon,0.3118882084697423,3
art,han,0.4363797672105657,3
art,ago,0.515416269756891,2
art,pos,0.5006463594360837,3
art,ban,0.5095242383439239,3
art,leo,0.4982853269152463,3
art,rob,0.5163420601746347,3
art,tag,0.4757843557712038,3
art,feb,0.5071948756932174,3
art,pat,0.5124496614494989,2
art,ibn,0.46095278717045574,3
art,ill,0.44936412151376803,3
art,ted,0.4786163828581863,3
art,den,0.4751434342252888,3
art,abu,0.46620963837344953,2
art,gap,0.5057690934408052,3
art,buy,0.4902988101493465,3
art,cap,0.5074006933384478,3
art,apr,0.4978480897959918,2
art,lay,0.4184484235620817,3
art,rev,0.5023445475119352,3
art,liu,0.4505111621853112,3
art,fee,0.5107110358272247,3
art,bin,0.44039693585096296,3
art,aug,0.5002688152545913,2
art,jin,0.5069770195027798,3
art,gen,0.49412613518084636,3
art,add,0.5054213481696077,2
art,bed,0.5003858810273742,3
art,fun,0.4751265783072266,3
art,phd,0.4899046994789237,3
art,das,0.49706152693573225,3
art,chi,0.41006884717806114,3
art,sep,0.5079546765941065,3
art,ram,0.49495021549234863,3
art,née,0.4993421498118693,3
art,fit,0.5212200868454963,2
art,col,0.5161380213875647,3
art,hat,0.5385479666604778,2
art,afc,0.5198008270134993,2
art,lab,0.522003060374647,3
art,aim,0.44986505074258065,2
art,dnf,0.5059009084607833,3
art,bid,0.47672438590645383,3
art,sox,0.5257506542206469,3
art,utc,0.5031001876274498,3
art,raw,0.49720004385786054,3
art,tea,0.46494378912251877,3
art,kid,0.46961453284183996,3
art,vii,0.4833071177901209,3
art,inn,0.5132266920103375,3
art,tko,0.5382495597869772,3
art,png,0.49573326162010356,3
art,pen,0.4649578112335213,3
art,sat,0.5024765450781381,2
art,amy,0.47123773813945846,2
art,ski,0.47195905829549345,3
art,lie,0.4926314543102719,3
art,mtv,0.48229804883355687,3
art,pit,0.5016089269312729,2
art,con,0.511636529101255,3
art,eve,0.49102831974217986,3
art,rpm,0.4812436952538861,3
art,jet,0.48328904541168194,2
art,arc,0.48193975902392794,1
art,bat,0.4965648960447606,2
art,joy,0.51439541219065,3
art,neo,0.4628291256545083,3
art,dos,0.4884641455885542,3
art,uss,0.4732369901485656,3
art,cox,0.4445010940917501,3
art,jul,0.5307152747353601,3
art,ana,0.5189725846256663,2
art,sum,0.5090954170657621,3
art,afl,0.44869703458733157,2
art,ufc,0.48597803803280193,3
art,est,0.4501659987163634,2
art,mhz,0.49465085928506614,3
art,mlb,0.4847518931211088,3
art,mad,0.5009601089344284,3
art,ask,0.5089307540950341,2
art,def,0.510675665095868,3
art,bce,0.49856188730165674,3
art,egg,0.5041941567188177,3
art,hms,0.5145814182811925,3
art,dem,0.5365757744414384,3
art,rep,0.43182350504030176,3
art,eat,0.5127447131147478,2
art,dns,0.5217819651304573,3
art,dnq,0.5334211547772358,3
art,nsw,0.4865529945989343,3
art,tip,0.49025843133544034,3
art,itf,0.48560905631381845,3
art,eds,0.5205667694417462,3
art,cdp,0.4866540234630722,3
air,you,0.492199620752365,3
air,law,0.502629557409132,3
air,man,0.5183786666217038,3
air,win,0.4913302546419419,2
air,san,0.500842752945302,3
air,red,0.4597320118992634,3
air,jpg,0.48316362222444453,3
air,non,0.5087957911098531,3
air,act,0.5148267155272803,2
air,run,0.497764311774613,3
air,per,0.469078875761881,2
air,how,0.48739898755196664,3
air,few,0.5076270954509965,3
air,sea,0.5515303136055038,3
air,big,0.4904896535868125,2
air,los,0.4756728911482725,3
air,car,0.5022441985963766,2
air,van,0.49565770783305896,3
air,bay,0.4863326864732803,3
air,low,0.48218135991455224,3
air,ten,0.4920715561063732,3
air,get,0.5087638459903432,3
air,lee,0.48348827624933066,3
air,don,0.5011283333878387,3
air,via,0.5203688044032909,2
air,sir,0.5088293568661042,1
air,mid,0.49243974723505024,2
air,iii,0.4536178964978813,2
air,bar,0.4984239589433479,2
air,com,0.5022879267642038,3
air,our,0.4984641792690473,2
air,saw,0.5000315811673466,3
air,put,0.4592697477878994,3
air,too,0.5209857866230456,3
air,far,0.49944781966862206,2
air,hit,0.5026470474103624,2
air,tom,0.498221105926288,3
air,joe,0.530821698737806,3
air,met,0.4684498432075469,3
air,key,0.49953692037618613,3
air,god,0.5328704436655798,3
air,del,0.54275428211968,3
air,era,0.5185565632718048,3
air,ice,0.49352480282251887,3
air,ran,0.48839612053760295,3
air,sun,0.4919280997069141,3
air,oil,0.47793959058358904,2
air,von,0.5039018887397124,3
air,pre,0.502489947567812,3
air,pro,0.4925880399025454,3
air,hot,0.5049114517987452,3
air,got,0.45826979185042827,3
air,des,0.4667968886951195,3
air,pop,0.5092829000340136,3
air,bbc,0.49844350773775326,3
air,der,0.5000407434022132,2
air,usa,0.4486464347293304,3
air,boy,0.5116814905438254,3
air,vol,0.5034579119164424,3
air,bob,0.49210891117625544,3
air,cut,0.49318566813983844,3
air,jim,0.5128618045163417,2
air,map,0.5120165122461067,3
air,box,0.5181996324979639,3
air,ray,0.4995709797202669,3
air,inc,0.5262156323249707,3
air,gun,0.4468935616500711,3
air,ret,0.4888645254986894,3
air,kim,0.5009794298049404,2
air,bus,0.49763689611063644,3
air,die,0.47412747175261427,2
air,ben,0.5078247598859695,3
air,sex,0.5074608338163957,3
air,gas,0.4832914702192367,3
air,yet,0.46048583828369205,3
air,jan,0.5055591785807525,3
air,web,0.5032143270414967,3
air,fox,0.5175283323445855,3
air,sam,0.46014176965182774,3
air,let,0.5041581568973217,3
air,pay,0.5216570200173676,3
air,job,0.48628626767006444,3
air,ali,0.5199133438325505,2
air,bad,0.5177714852089635,3
air,max,0.5101982792497473,3
air,tax,0.5026259418250136,3
air,les,0.5021372807782403,3
air,nfl,0.50463635029191,3
air,dan,0.5094748552547901,3
air,say,0.5142565043890561,3
air,ltd,0.48626090652291754,3
air,mrs,0.4902215277066002,3
air,tim,0.45219667831903343,2
air,etc,0.47373338090396344,3
air,sri,0.49867203570373475,3
air,eye,0.4923543955119717,3
air,pts,0.49503480790221355,3
air,mar,0.49771032231600965,2
air,www,0.5366136249129998,3
air,nhl,0.5073837839434074,3
air,why,0.5288351422230289,3
air,dvd,0.5088267368348843,3
air,sub,0.5015400659949161,3
air,sky,0.505178083946407,3
air,alt,0.49856270806462966,2
air,dog,0.5392158931966545,3
